CREDENTIAL,GROUPBY,INSTITUTION,INSTITUTION_NAME,PROGRAM_AREA,PROGRAM_AREA_NAME,PROGRAM_NAME,RESPONDENTS,RESPONSE_RATE,AGE,FEMALE,MALE,Q49A,Q51NA,Q51NB,Q51ND,Q51NE1,Q51NE2,Q51NI,Q51NJ,Q52A,SELF_EMPLOYED,EMPLOY_FULL_TIME,JOB_PROGRAM_RELATED,USEFUL_PERFORM_JOB,IN_LABR_MKT,EMPLOYED,UNEMPLOYED,SALARY_WAGE,FURTH_STUDIES,Q11_7,Q52_6
Diploma,Institution and Program,CNC,College of New Caledonia,03,Business and Management,Business Management Diploma,48,0.539325843,22.5,0.4375,0.5625,0.958333333,0.863636364,0.934782609,0.916666667,0.958333333,0.916666667,0.869565217,0.866666667,0.9375,-6,-9,0.725,0.926829268,0.916666667,-11,-12,17,0.3125,,
Diploma,Institution and Program,CNC,College of New Caledonia,03,Business and Management,Business Administration Diploma,20,0.555555556,24.5,-2,-1,1,0.894736842,0.789473684,0.95,0.95,1,0.9,0.95,0.95,0,-9,0.6875,0.875,0.85,-11,-12,19.95,0.45,,
Diploma,Institution and Program,CNC,College of New Caledonia,03,Business and Management,Advanced Diploma in Human Resources,31,0.543859649,27,0.483870968,0.516129032,0.903225806,0.966666667,0.966666667,0.935483871,0.967741935,0.967741935,0.966666667,0.967741935,0.935483871,0,-9,0.875,1,0.903225806,-11,-12,15.5,0.193548387,,
Diploma,Institution and Program,CNC,College of New Caledonia,04,Health,Dental Hygiene,19,0.633333333,23,1,0,1,1,1,0.947368421,1,0.947368421,0.947368421,1,0.947368421,0,-9,1,1,1,1,0,37,0.052631579,,
Diploma,Institution and Program,CNC,College of New Caledonia,04,Health,Medical Radiology,24,0.585365854,24,-2,-1,0.913043478,0.8,0.954545455,0.956521739,1,0.958333333,0.958333333,0.916666667,0.958333333,-6,-9,0.909090909,0.909090909,0.916666667,-11,0,28,0.708333333,,
Diploma,Institution and Program,CNC,College of New Caledonia,04,Health,Licensed Practical Nursing Diploma,35,0.660377358,24,-2,-1,1,0.939393939,0.941176471,0.914285714,0.971428571,0.914285714,0.885714286,0.878787879,0.971428571,0,-9,0.96969697,1,0.971428571,-11,-12,25.325,0.2,,
Diploma,Institution and Program,CNC,College of New Caledonia,04,Health,Medical Laboratory Technology Science,41,0.706896552,25,0.756097561,0.243902439,0.902439024,0.685714286,0.756756757,0.925,1,0.921052632,0.789473684,0.95,0.926829268,0,0.722222222,0.945945946,0.945945946,0.951219512,-11,-12,28,0.073170732,,
Diploma,Institution and Program,CNC,College of New Caledonia,05,Engineering and Applied Sciences,Natural Resources Technology,35,0.744680851,24,0.571428571,0.428571429,0.942857143,0.882352941,0.885714286,0.857142857,0.90625,0.8125,0.71875,0.942857143,0.828571429,0,-9,0.857142857,0.857142857,0.857142857,-11,-12,23,0.371428571,,
Diploma,Institution and Program,CNC,College of New Caledonia,05,Engineering and Applied Sciences,Applied Science (Engineering),31,0.632653061,21,-1,-5,1,0.833333333,0.678571429,0.870967742,0.933333333,0.933333333,0.966666667,0.9,0.966666667,-99,-99,0.333333333,0.333333333,0.233333333,-10,-99,-99,0.903225806,,
Diploma,Institution and Program,CNC,College of New Caledonia,05,Engineering and Applied Sciences,Post Diploma in Information Technologies,38,0.535211268,25,0.263157895,0.736842105,0.947368421,0.914285714,0.888888889,0.918918919,0.894736842,0.894736842,0.973684211,0.891891892,0.918918919,-6,-9,0.516129032,0.870967742,1,-11,-12,15.5,0.027777778,,
Diploma,Institution and Program,CNC,College of New Caledonia,07,Human and Social Services,Kinesiology,22,0.594594595,21,-2,-1,1,0.80952381,0.7,0.952380952,0.857142857,0.863636364,0.904761905,0.909090909,1,-6,-9,0.4,0.642857143,0.727272727,-11,-12,17.25,0.5,,
Diploma,Institution and Program,CNC,College of New Caledonia,07,Human and Social Services,Social Service Worker Diploma,45,0.592105263,24,-2,-1,0.840909091,0.863636364,0.88372093,0.977272727,0.911111111,0.911111111,0.933333333,0.866666667,0.955555556,0,-9,0.916666667,0.916666667,0.951219512,-11,-12,17,0.522727273,,
Diploma,Institution and Program,CNC,College of New Caledonia,07,Human and Social Services,Early Childhood Care and Learning,46,0.73015873,25.5,1,0,0.97826087,0.906976744,0.931818182,0.956521739,0.977777778,0.956521739,0.934782609,0.977777778,0.97826087,-6,0.75,0.863636364,0.931818182,0.956521739,-11,0,16.33,0.239130435,,
Diploma,Institution and Program,KPU,Kwantlen Polytechnic University,01,Arts and Sciences,Diploma in Science,14,0.5,22,-1,-5,1,1,0.928571429,0.928571429,1,0.928571429,0.857142857,1,1,0,-99,0.416666667,0.666666667,0.928571429,-11,0,-99,0.153846154,,
Diploma,Institution and Program,KPU,Kwantlen Polytechnic University,01,Arts and Sciences,Diploma in Criminology,28,0.444444444,23.5,-1,-5,0.925925926,0.851851852,0.928571429,0.892857143,0.928571429,0.814814815,0.857142857,0.962962963,0.964285714,-6,-9,0.318181818,0.454545455,0.925925926,-11,-12,15.85,0.407407407,,
Diploma,Institution and Program,KPU,Kwantlen Polytechnic University,01,Arts and Sciences,Diploma in General Studies,106,0.370629371,25,0.367924528,0.632075472,0.943396226,0.895238095,0.903846154,0.857142857,0.883495146,0.816326531,0.884615385,0.875,0.952380952,0.107526882,-9,0.64516129,0.827956989,0.951456311,0.894230769,-12,16.45,0.171428571,,
Diploma,Institution and Program,KPU,Kwantlen Polytechnic University,01,Arts and Sciences,Diploma in Public Relations,35,0.573770492,23,-2,-1,0.885714286,0.914285714,0.971428571,0.885714286,0.911764706,0.794117647,0.828571429,0.757575758,0.857142857,-6,-9,0.740740741,0.888888889,0.909090909,-11,-12,16.75,0.342857143,,
Diploma,Institution and Program,KPU,Kwantlen Polytechnic University,03,Business and Management,Diploma in Accounting,94,0.474747475,27,0.64893617,0.35106383,0.925531915,0.875,0.813953488,0.831460674,0.891304348,0.868131868,0.901098901,0.945054945,0.957446809,-6,-9,0.736842105,0.776315789,0.911111111,0.826086957,-12,17.075,0.268817204,,
Diploma,Institution and Program,KPU,Kwantlen Polytechnic University,03,Business and Management,Diploma in Fashion Marketing,17,0.34,24,-2,-1,0.941176471,0.733333333,0.933333333,1,0.8125,0.764705882,0.9375,0.875,0.941176471,-6,-9,0.714285714,0.714285714,1,-11,-12,-99,0.352941176,,
Diploma,Institution and Program,KPU,Kwantlen Polytechnic University,03,Business and Management,Diploma in Business Management,82,0.420512821,24,0.43902439,0.56097561,0.938271605,0.936708861,0.925925926,0.87654321,0.925925926,0.848101266,0.873417722,0.87012987,0.950617284,-6,-9,0.75,0.875,0.935064935,0.831168831,-12,17,0.197530864,,
Diploma,Institution and Program,KPU,Kwantlen Polytechnic University,03,Business and Management,Diploma in Marketing Management,16,0.390243902,25,-2,-1,0.875,0.875,0.6875,0.75,1,0.9375,0.933333333,0.875,0.9375,0,1,0.4375,0.5625,1,1,0,17,0,,
Diploma,Institution and Program,KPU,Kwantlen Polytechnic University,03,Business and Management,Diploma in Business Administration,76,0.345454545,24,0.578947368,0.421052632,0.986666667,0.906666667,0.75,0.815789474,0.946666667,0.826666667,0.88,0.932432432,1,-6,-9,0.606557377,0.754098361,0.932432432,0.813333333,-12,15,0.315789474,,
Certificate,Institution and Program,CNC,College of New Caledonia,04,Health,Nursing Unit Clerk,20,0.540540541,28,1,0,0.578947368,0.647058824,0.5,0.578947368,0.578947368,0.55,0.55,0.9,0.55,0,-9,0.842105263,0.631578947,1,-11,-12,21.82,0.1,,
Certificate,Institution and Program,CNC,College of New Caledonia,04,Health,Health Care Assistant,72,0.642857143,27,-2,-1,0.944444444,0.910447761,0.882352941,0.915492958,1,0.957746479,0.943661972,0.957142857,0.902777778,0,-9,0.953846154,1,0.944444444,-11,-12,20.12,0.152777778,,
Certificate,Institution and Program,CNC,College of New Caledonia,05,Engineering and Applied Sciences,Computer/Network Electronics Technician,21,0.538461538,22,-1,-5,0.952380952,0.8125,0.833333333,0.95,0.85,0.857142857,0.761904762,0.904761905,0.952380952,-6,-9,0.6,0.571428571,1,-11,-12,-99,0.047619048,,
Certificate,Institution and Program,CNC,College of New Caledonia,07,Human and Social Services,Social Service Worker Certificate,16,0.571428571,29.5,-2,-1,1,0.9375,1,1,1,1,1,0.9375,1,0,-99,0.7,0.9,0.6875,-11,-12,-99,0.666666667,,
Certificate,Institution and Program,CNC,College of New Caledonia,07,Human and Social Services,Community Support / Educational Assistant,44,0.666666667,38.5,-2,-1,0.976744186,0.928571429,0.942857143,0.928571429,1,0.977272727,1,1,1,-6,0.323529412,0.945945946,0.972972973,0.928571429,-11,-12,23.33,0.227272727,,
Certificate,Institution and Program,CNC,College of New Caledonia,08,Visual and Performing Arts,Fine Arts,18,0.818181818,20,-2,-1,0.833333333,0.882352941,0.8,0.764705882,0.875,0.823529412,0.777777778,0.882352941,0.944444444,-6,-99,0.272727273,0.363636364,1,-11,-12,-99,0.388888889,,
Certificate,Institution and Program,KPU,Kwantlen Polytechnic University,03,Business and Management,Certificate in Accounting,13,0.590909091,43,-2,-1,1,0.818181818,0.583333333,0.692307692,0.923076923,0.833333333,1,0.846153846,1,-6,-9,0.727272727,0.727272727,1,-11,-12,-99,0.153846154,,
Certificate,Institution and Program,KPU,Kwantlen Polytechnic University,04,Health,Citation in Graduate Nurse Re-Entry,18,0.692307692,48,1,0,0.777777778,0.7,0.5,0.882352941,0.823529412,0.625,0.777777778,0.823529412,0.722222222,-6,-9,0.75,0.75,0.944444444,-11,-12,31.75,0.222222222,,
Certificate,Institution and Program,KPU,Kwantlen Polytechnic University,04,Health,Certificate in Health Care Assistant,81,0.543624161,25,-2,-1,0.975308642,0.921052632,0.987179487,0.9625,0.987654321,0.962962963,0.9375,0.936708861,0.962962963,-6,0.589285714,0.893939394,0.96969697,0.938271605,0.827160494,-12,22,0.481481481,,
Certificate,Institution and Program,KPU,Kwantlen Polytechnic University,04,Health,Certificate in Health Unit Coordinator,65,0.448275862,26,1,0,0.923076923,0.830508475,0.919354839,0.938461538,0.9375,0.907692308,0.907692308,0.969230769,0.952380952,0,0.705882353,0.80952381,0.873015873,1,-11,-12,21.91,0.142857143,,
Certificate,Institution and Program,KPU,Kwantlen Polytechnic University,04,Health,"Certificate in Graduate Nurse, Internationally Educated Re-entry",189,0.609677419,33,0.851851852,0.148148148,0.973262032,0.934065934,0.956989247,0.978835979,0.957671958,0.957446809,0.973404255,0.951086957,0.952380952,-3,0.867088608,0.960451977,0.960451977,0.978723404,0.941489362,-3,33.54,0.126984127,,
Certificate,Institution and Program,KPU,Kwantlen Polytechnic University,05,Engineering and Applied Sciences,Certificate in Engineering,35,0.744680851,21,-1,-5,0.970588235,0.794117647,0.588235294,0.885714286,0.941176471,0.914285714,0.8,0.885714286,0.971428571,0,-8,0.363636364,0.818181818,0.333333333,0.323529412,0,-99,1,,
Certificate,Institution and Program,KPU,Kwantlen Polytechnic University,05,Engineering and Applied Sciences,Citation in Computer Aided Design and Drafting,20,0.465116279,19,-1,-5,0.95,0.733333333,0.8,0.842105263,0.842105263,0.947368421,0.9,0.947368421,0.95,-99,-99,0.333333333,0.666666667,0.684210526,-10,-12,-99,0.65,,
Certificate,Institution and Program,KPU,Kwantlen Polytechnic University,05,Engineering and Applied Sciences,Certificate in Computer Aided Design and Drafting,16,0.533333333,26.5,-1,-5,0.9375,0.7,0.727272727,0.8125,0.9375,0.866666667,0.866666667,0.8125,0.9375,-6,1,0.75,0.75,0.9375,-11,-12,-99,0.4375,,
Certificate,Institution and Program,KPU,Kwantlen Polytechnic University,06,Education,Certificate in Education Assistant,159,0.555944056,31,0.918238994,0.081761006,0.911949686,0.831081081,0.884615385,0.943396226,0.904458599,0.911392405,0.877419355,0.923076923,0.955974843,-3,0.556390977,0.965986395,0.952380952,0.967948718,0.936305732,-3,26,0.144654088,,
Certificate,Institution and Program,KPU,Kwantlen Polytechnic University,07,Human and Social Services,Certificate in Legal Administrative Studies,64,0.520325203,23.5,-2,-1,0.951612903,0.866666667,0.766666667,0.806451613,0.866666667,0.745454545,0.883333333,0.919354839,0.96875,0,-9,0.847457627,0.862068966,0.984126984,-11,-12,18,0.126984127,,
Certificate,Institution and Program,KPU,Kwantlen Polytechnic University,07,Human and Social Services,Certificate in Public Safety Communications,10,0.333333333,26.5,-2,-1,0.7,0.7,0.7,0.7,0.9,0.8,0.7,0.8,0.8,-99,-99,0.555555556,0.888888889,1,-11,-12,-99,0,,
Certificate,Institution and Program,KPU,Kwantlen Polytechnic University,08,Visual and Performing Arts,Certificate of Foundations in Design,15,0.625,20,-2,-1,0.933333333,0.538461538,1,0.8,1,0.928571429,0.866666667,0.928571429,1,-99,-99,0.111111111,0.333333333,0.714285714,-11,-12,-99,0.8,,
Certificate,Institution and Program,NIC,North Island College,03,Business and Management,Business Administration Certificate,13,0.619047619,24,-2,-1,0.846153846,0.769230769,0.666666667,0.615384615,0.923076923,0.916666667,0.923076923,0.916666667,0.833333333,0,-9,0.818181818,0.727272727,0.846153846,-11,0,-99,0.461538462,,
Certificate,Institution and Program,NIC,North Island College,03,Business and Management,Applied Business Technology Certificate Programs,66,0.589285714,36.5,-2,-1,0.96969697,0.936507937,0.68,0.762711864,0.862068966,0.894736842,0.9375,0.93442623,0.954545455,-6,0.744186047,0.717391304,0.804347826,0.888888889,0.707692308,0.178571429,18.6,0.393939394,,
Certificate,Institution and Program,NIC,North Island College,04,Health,Health Care Assistant,84,0.53164557,31.5,0.869047619,0.130952381,0.94047619,0.811594203,0.888888889,0.928571429,0.976190476,0.964285714,0.87654321,0.939759036,0.976190476,-6,0.701492537,0.901234568,0.938271605,0.976190476,-11,-12,20,0.142857143,,
Certificate,Institution and Program,NIC,North Island College,04,Health,Animal Care Aide Certificate,25,0.675675676,21,-2,-1,1,0.764705882,1,1,1,0.916666667,1,1,1,-6,-9,0.545454545,0.636363636,0.96,-11,-12,12.25,0.16,,
Certificate,Institution and Program,NIC,North Island College,04,Health,Activity Assistant Certificate,18,0.818181818,47,-2,-1,0.722222222,0.705882353,0.888888889,0.888888889,0.777777778,0.722222222,0.777777778,0.764705882,0.722222222,0,-9,0.785714286,0.714285714,0.882352941,-11,-12,-99,0.166666667,,
Certificate,Institution and Program,NIC,North Island College,04,Health,Hospital Unit Clerk Certificate,16,0.41025641,26,1,0,0.866666667,0.583333333,0.692307692,0.933333333,0.866666667,0.666666667,0.933333333,0.933333333,0.875,0,-9,0.857142857,0.785714286,0.933333333,-11,0,21.86,0.1875,,
Certificate,Institution and Program,NIC,North Island College,04,Health,Applied Business Technology Certificate Programs,13,0.590909091,26,1,0,0.923076923,0.888888889,0.888888889,0.636363636,0.727272727,0.818181818,0.923076923,1,1,0,-9,0.8,0.8,0.769230769,-11,0,-99,0.230769231,,
Certificate,Institution and Program,NIC,North Island College,07,Human and Social Services,Human Services Certificate,65,0.738636364,36,0.830769231,0.169230769,0.876923077,0.806451613,0.873015873,0.846153846,0.876923077,0.828125,0.765625,0.828125,0.892307692,-6,0.5,0.769230769,0.807692308,0.904761905,0.8125,-12,21.835,0.4,,
Certificate,Institution and Program,NIC,North Island College,07,Human and Social Services,Early Childhood Care & Education Certificate,56,0.691358025,24,-2,-1,0.982142857,0.769230769,0.88,0.925925926,0.888888889,0.910714286,0.79245283,0.872727273,0.928571429,-6,-9,0.94,0.92,0.928571429,-11,-12,15.45,0.339285714,,
Certificate,Institution and Program,NIC,North Island College,08,Visual and Performing Arts,Metal Jewellery Design Certificate,16,0.666666667,49.5,-2,-1,1,0.714285714,0.888888889,0.923076923,0.866666667,1,0.933333333,0.8,1,-6,-99,0.5,0.777777778,0.846153846,-11,-12,-99,0.25,,
Certificate,Institution and Program,NLC,Northern Lights College,03,Business and Management,Applied Business Technology,57,0.619565217,27,1,0,0.963636364,0.945454545,0.872727273,0.87037037,0.872727273,0.851851852,0.927272727,0.909090909,0.824561404,0,-9,0.782608696,0.872340426,0.947368421,0.824561404,-12,20,0.160714286,,
Certificate,Institution and Program,NLC,Northern Lights College,03,Business and Management,Business Management - Certificate,13,0.590909091,24,-1,-5,0.833333333,0.923076923,0.916666667,1,0.846153846,0.846153846,0.846153846,0.769230769,0.923076923,-99,-99,0.571428571,1,0.666666667,-11,-99,-99,0.538461538,,
Certificate,Institution and Program,NLC,Northern Lights College,04,Health,Health Care Assistant,35,0.603448276,25,-2,-1,0.941176471,0.71875,0.939393939,0.914285714,0.942857143,0.942857143,0.941176471,0.885714286,0.828571429,0,-9,0.862068966,0.964285714,0.941176471,-11,-12,22,0.228571429,,
Certificate,Institution and Program,NLC,Northern Lights College,05,Engineering and Applied Sciences,Oil and Gas Field Operations,26,0.619047619,20,-1,-5,0.88,0.681818182,0.75,0.846153846,0.846153846,0.807692308,0.88,0.923076923,0.846153846,-6,1,0.666666667,0.714285714,0.923076923,-11,-12,23,0.269230769,,
Certificate,Institution and Program,NLC,Northern Lights College,06,Education,Education Assistant,62,0.720930233,43,1,0,0.983870968,0.915254237,0.912280702,0.827586207,0.951612903,0.85483871,0.966666667,0.919354839,0.983606557,-6,0.615384615,0.964912281,0.964912281,0.951612903,-11,-12,25,0.129032258,,
Certificate,Institution and Program,SEL,Selkirk College,04,Health,Nursing Unit Clerk,51,0.62962963,36,-2,-1,0.82,0.837837838,0.636363636,0.731707317,0.936170213,0.847826087,0.82,0.933333333,0.921568627,-6,-9,0.75,0.791666667,0.980392157,-11,-12,21.71,0.078431373,,
Certificate,Institution and Program,UFV,University of the Fraser Valley,03,Business and Management,Management Post-degree Certificate,12,0.571428571,26.5,-1,-5,0.833333333,0.8,0.909090909,0.833333333,0.818181818,0.833333333,0.916666667,0.9,1,0,-9,0.727272727,0.818181818,1,-11,-12,-99,0.333333333,,
Certificate,Institution and Program,UFV,University of the Fraser Valley,03,Business and Management,Certificate in Applied Business Technology,89,0.55625,31,-2,-1,0.954545455,0.885057471,0.829268293,0.930232558,0.931034483,0.858823529,0.858823529,0.904761905,0.988764045,-6,-9,0.835616438,0.917808219,0.977011494,0.829545455,0.141176471,18,0.101123596,,
Certificate,Institution and Program,UFV,University of the Fraser Valley,04,Health,Health Care Assistant Certificate,48,0.539325843,25.5,-2,-1,0.979166667,0.815789474,0.952380952,0.958333333,0.893617021,0.895833333,0.860465116,0.933333333,1,0,-9,0.97826087,1,0.979166667,-11,-12,19.95,0.25,,
Certificate,Institution and Program,UFV,University of the Fraser Valley,04,Health,Certified Dental Assistant Certificate,39,0.590909091,21,-2,-1,0.948717949,0.8,0.861111111,0.897435897,0.923076923,0.871794872,0.897435897,0.973684211,1,-6,-9,0.945945946,0.918918919,0.973684211,-11,0,18.75,0.153846154,,
Certificate,Institution and Program,UFV,University of the Fraser Valley,05,Engineering and Applied Sciences,Architectural Drafting Certificate,18,0.692307692,22.5,-1,-5,0.833333333,0.9375,0.882352941,0.944444444,1,0.833333333,0.888888889,0.888888889,1,0,-9,0.733333333,0.866666667,0.941176471,-11,-12,17.5,0.111111111,,
